               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.031597,            0.025619,            0.013546,             0.77144,             0.79789,             0.78582,             0.45379,             0.03731,            0.031348,           0.0061431,            0.004753,            0.004753,            0.004753
                 161,            0.030631,            0.022802,            0.011414,              0.7305,             0.79532,             0.77228,             0.45899,            0.037907,            0.031961,           0.0060507,             0.00472,             0.00472,             0.00472
                 162,            0.029849,            0.025997,            0.013757,             0.77977,             0.74331,             0.83142,             0.48032,            0.039003,            0.032382,           0.0066453,            0.004687,            0.004687,            0.004687
                 163,            0.031901,            0.025564,             0.01185,             0.79694,             0.70225,             0.84025,             0.46868,            0.041737,            0.035368,           0.0081114,            0.004654,            0.004654,            0.004654
                 164,            0.033276,            0.028854,            0.012938,             0.74355,             0.81775,             0.78211,             0.47028,            0.037092,            0.031665,           0.0071147,            0.004621,            0.004621,            0.004621
                 165,            0.030582,            0.026532,            0.011054,             0.77875,             0.80686,             0.82064,             0.49221,            0.037542,            0.033127,           0.0072087,            0.004588,            0.004588,            0.004588
                 166,            0.031522,            0.025078,            0.013433,             0.78012,             0.81792,             0.82942,             0.50278,            0.037911,            0.034138,            0.006612,            0.004555,            0.004555,            0.004555
                 167,            0.031591,             0.02788,            0.012287,              0.7503,             0.79518,             0.83686,              0.4721,            0.037104,            0.031731,           0.0057961,            0.004522,            0.004522,            0.004522
                 168,            0.031779,             0.02776,            0.011812,             0.81656,             0.65683,             0.85189,             0.49747,            0.037465,            0.031666,           0.0057178,            0.004489,            0.004489,            0.004489
                 169,            0.031017,            0.024601,            0.012716,             0.57595,             0.83652,             0.79287,               0.456,            0.038043,            0.032748,           0.0058006,            0.004456,            0.004456,            0.004456
                 170,            0.031555,            0.027526,            0.010839,             0.59217,              0.8208,             0.79746,             0.46594,            0.037451,            0.031956,           0.0057909,            0.004423,            0.004423,            0.004423
                 171,            0.032544,            0.026441,            0.013477,             0.75728,             0.81883,             0.83679,             0.49005,            0.037029,            0.031378,           0.0049911,             0.00439,             0.00439,             0.00439
                 172,            0.030216,            0.025485,             0.01236,              0.7743,             0.88902,             0.84438,              0.4821,            0.037258,            0.031191,           0.0040991,            0.004357,            0.004357,            0.004357
                 173,            0.030255,            0.024841,            0.011046,             0.72444,             0.85422,             0.83012,             0.49315,            0.037283,            0.030773,           0.0039269,            0.004324,            0.004324,            0.004324
                 174,            0.031132,            0.024113,            0.014423,             0.70584,             0.83404,             0.82782,             0.51271,            0.038408,            0.031113,           0.0048289,            0.004291,            0.004291,            0.004291
                 175,            0.031536,            0.023859,            0.014857,             0.79918,              0.8163,             0.89449,             0.50275,            0.037626,            0.031212,           0.0058351,            0.004258,            0.004258,            0.004258
                 176,            0.031732,            0.027524,            0.011327,             0.75583,             0.75723,             0.85946,             0.50313,            0.037317,            0.031942,           0.0059181,            0.004225,            0.004225,            0.004225
                 177,            0.030629,            0.022143,            0.014393,             0.71906,             0.77686,             0.81576,             0.48542,            0.037103,            0.032382,           0.0054714,            0.004192,            0.004192,            0.004192
                 178,             0.03252,            0.026841,            0.012878,             0.67658,              0.8311,             0.81125,             0.47335,            0.037018,            0.031193,           0.0057152,            0.004159,            0.004159,            0.004159
                 179,            0.031793,            0.025351,             0.01306,             0.77383,             0.70471,             0.83278,             0.47336,            0.037271,            0.032046,           0.0061556,            0.004126,            0.004126,            0.004126
                 180,            0.030876,             0.02611,            0.012857,             0.65981,             0.81361,             0.82222,             0.46996,            0.037954,            0.031365,            0.005564,            0.004093,            0.004093,            0.004093
                 181,            0.030789,            0.026085,            0.014581,             0.79122,             0.68036,             0.83279,             0.47023,            0.038261,            0.033248,           0.0064466,             0.00406,             0.00406,             0.00406
                 182,            0.030803,            0.027528,            0.013584,             0.77454,              0.7041,             0.81736,             0.49746,            0.038279,            0.032228,           0.0065524,            0.004027,            0.004027,            0.004027
                 183,            0.031887,            0.023496,            0.012592,             0.75324,              0.7986,              0.7497,             0.42194,            0.038482,             0.03279,           0.0058672,            0.003994,            0.003994,            0.003994
                 184,             0.03023,            0.025917,            0.011861,              0.7796,             0.85333,              0.7543,             0.40704,            0.040078,             0.03806,           0.0057462,            0.003961,            0.003961,            0.003961
                 185,            0.029182,            0.022846,            0.013732,             0.72607,             0.77326,             0.74873,             0.42749,            0.038819,            0.037542,           0.0067319,            0.003928,            0.003928,            0.003928
                 186,             0.03056,            0.024982,            0.012372,             0.78482,             0.71098,             0.81515,             0.45704,            0.038027,            0.033019,           0.0065287,            0.003895,            0.003895,            0.003895
                 187,             0.02986,            0.024976,            0.013445,             0.86098,             0.65429,              0.8524,             0.48839,             0.03919,            0.035176,           0.0075446,            0.003862,            0.003862,            0.003862
                 188,            0.030598,            0.023413,            0.012712,             0.76001,             0.67083,              0.7853,             0.47695,            0.047584,            0.041226,           0.0084004,            0.003829,            0.003829,            0.003829
                 189,            0.029497,            0.025007,            0.014473,             0.72889,             0.72577,             0.77715,             0.43831,            0.043869,            0.036019,           0.0071789,            0.003796,            0.003796,            0.003796
                 190,            0.030779,            0.027128,            0.010615,             0.70846,             0.75633,             0.87618,             0.50697,            0.039824,            0.032581,           0.0062337,            0.003763,            0.003763,            0.003763
                 191,            0.029549,             0.02459,            0.012561,             0.69917,             0.80265,              0.8699,             0.50219,            0.038204,             0.03121,           0.0053455,             0.00373,             0.00373,             0.00373
                 192,            0.030784,            0.024636,            0.015562,             0.79133,             0.68523,             0.86949,             0.50708,            0.037506,            0.031949,           0.0069965,            0.003697,            0.003697,            0.003697
                 193,            0.031054,            0.024265,            0.013948,             0.79122,             0.68802,             0.86824,             0.50402,            0.037677,            0.031517,           0.0072262,            0.003664,            0.003664,            0.003664
                 194,            0.030024,            0.027874,             0.01127,             0.76753,             0.73238,              0.8713,             0.49249,            0.037958,            0.030611,           0.0065112,            0.003631,            0.003631,            0.003631
                 195,            0.030439,            0.025423,            0.012915,             0.70321,             0.80315,             0.82741,             0.48012,            0.038352,             0.03116,           0.0062324,            0.003598,            0.003598,            0.003598
                 196,            0.030682,            0.025039,             0.01305,             0.74257,             0.80753,             0.84669,             0.47593,            0.037512,            0.032289,           0.0062973,            0.003565,            0.003565,            0.003565
                 197,            0.031074,            0.025408,            0.013056,             0.66688,              0.8419,             0.87439,             0.51106,            0.037883,            0.033861,           0.0052246,            0.003532,            0.003532,            0.003532
                 198,            0.030363,            0.029812,            0.009758,             0.63598,             0.81214,             0.81164,             0.47901,            0.040092,            0.038819,            0.005783,            0.003499,            0.003499,            0.003499
                 199,            0.029525,            0.027223,            0.011153,             0.70269,             0.82484,               0.838,             0.51422,            0.037212,            0.033222,           0.0047149,            0.003466,            0.003466,            0.003466
                 200,            0.028759,            0.023784,            0.013518,             0.76519,              0.7983,             0.83209,             0.49149,            0.036163,            0.030978,           0.0056992,            0.003433,            0.003433,            0.003433
                 201,            0.029904,            0.024948,            0.012177,             0.78386,             0.78475,               0.836,             0.49535,            0.036186,            0.031158,           0.0064177,              0.0034,              0.0034,              0.0034
                 202,            0.028063,            0.022921,            0.013073,             0.75323,             0.78902,             0.82065,              0.4746,            0.036636,            0.031791,           0.0067076,            0.003367,            0.003367,            0.003367
                 203,            0.030111,            0.025313,            0.013921,             0.78033,             0.72605,             0.81525,             0.48088,             0.03683,            0.031135,           0.0074401,            0.003334,            0.003334,            0.003334
                 204,            0.030887,            0.026027,            0.011555,             0.76766,             0.70349,             0.77992,             0.45431,             0.03683,            0.032929,           0.0069384,            0.003301,            0.003301,            0.003301
                 205,             0.02837,            0.022436,            0.014037,             0.76999,             0.70827,             0.77778,             0.43315,             0.03842,             0.03523,           0.0067002,            0.003268,            0.003268,            0.003268
                 206,            0.030372,              0.0264,            0.011518,              0.6633,             0.81255,             0.77097,             0.42868,            0.036691,            0.031919,           0.0062385,            0.003235,            0.003235,            0.003235
                 207,            0.030146,            0.025248,            0.013315,             0.72548,             0.81554,             0.75147,             0.43278,            0.037455,            0.032848,           0.0060659,            0.003202,            0.003202,            0.003202
                 208,             0.02961,            0.025691,            0.012821,             0.74063,             0.81251,             0.74603,             0.44264,            0.036653,            0.033255,           0.0059857,            0.003169,            0.003169,            0.003169
                 209,            0.029796,            0.023671,            0.013147,             0.74669,             0.79777,             0.74964,             0.45552,            0.036042,            0.034256,           0.0061089,            0.003136,            0.003136,            0.003136
                 210,            0.029491,             0.02617,            0.012922,             0.74367,             0.78879,             0.76937,             0.45951,            0.036237,             0.03263,           0.0067166,            0.003103,            0.003103,            0.003103
                 211,            0.030074,            0.027271,            0.009493,             0.77157,             0.70388,             0.78794,             0.44728,            0.036404,            0.031487,            0.007277,             0.00307,             0.00307,             0.00307
                 212,            0.029149,            0.025048,            0.012141,             0.75267,             0.72418,             0.78787,             0.45161,            0.036916,            0.031422,           0.0074293,            0.003037,            0.003037,            0.003037
                 213,             0.02976,            0.025368,            0.011176,             0.66296,             0.79378,             0.77822,             0.46334,            0.036549,            0.033097,           0.0070915,            0.003004,            0.003004,            0.003004
                 214,            0.029578,            0.025451,            0.011059,             0.76029,             0.79281,              0.7765,             0.45564,            0.036109,            0.033524,           0.0061837,            0.002971,            0.002971,            0.002971
                 215,             0.02957,            0.024468,            0.012891,             0.72045,             0.84409,             0.77637,             0.45624,            0.035748,            0.032943,           0.0054679,            0.002938,            0.002938,            0.002938
                 216,            0.029793,            0.028802,            0.011245,             0.72457,             0.81388,             0.83071,             0.47981,            0.036045,            0.031346,            0.005588,            0.002905,            0.002905,            0.002905
                 217,            0.029784,            0.025721,            0.012275,             0.66937,             0.80339,             0.82916,             0.48472,            0.036685,            0.031255,           0.0060238,            0.002872,            0.002872,            0.002872
                 218,            0.029468,            0.024643,            0.013998,             0.76785,             0.74503,             0.78823,             0.43514,            0.037619,            0.031959,           0.0067017,            0.002839,            0.002839,            0.002839
                 219,            0.029546,            0.025251,            0.011689,             0.61559,             0.82922,             0.82598,             0.47117,            0.037236,            0.032494,           0.0061634,            0.002806,            0.002806,            0.002806
                 220,            0.028778,            0.025348,            0.012006,             0.75497,             0.71712,             0.80529,             0.44874,            0.037349,            0.033132,            0.006912,            0.002773,            0.002773,            0.002773
                 221,            0.030048,            0.027031,            0.012632,             0.77044,             0.61267,             0.80821,             0.44425,            0.038114,            0.033007,           0.0071725,             0.00274,             0.00274,             0.00274
                 222,            0.029143,            0.026271,            0.013414,              0.6326,             0.84501,             0.83985,             0.45843,            0.038499,             0.03209,           0.0065454,            0.002707,            0.002707,            0.002707
                 223,            0.030725,            0.022957,            0.010957,             0.73926,             0.79607,             0.80476,             0.44258,            0.037543,            0.031165,            0.005607,            0.002674,            0.002674,            0.002674
                 224,             0.02833,            0.023262,            0.012376,             0.69499,             0.83701,             0.82331,             0.47071,             0.03753,            0.031208,           0.0057382,            0.002641,            0.002641,            0.002641
                 225,            0.029707,            0.026875,            0.010723,             0.62719,             0.82451,             0.82989,             0.50048,            0.038623,            0.031703,           0.0061755,            0.002608,            0.002608,            0.002608
                 226,            0.029151,            0.025676,            0.014288,             0.81631,             0.67153,             0.80751,             0.47686,            0.040292,            0.032403,           0.0069628,            0.002575,            0.002575,            0.002575
                 227,            0.028362,            0.024925,            0.011604,             0.67339,             0.79856,             0.85596,              0.5152,            0.037142,            0.031429,           0.0070606,            0.002542,            0.002542,            0.002542
                 228,            0.028689,            0.025436,            0.012388,             0.71091,             0.79046,             0.83641,             0.52218,            0.035506,            0.031099,           0.0064888,            0.002509,            0.002509,            0.002509
                 229,            0.028133,            0.024011,            0.010783,             0.78583,             0.78193,             0.83651,              0.5133,            0.035642,            0.030947,           0.0053212,            0.002476,            0.002476,            0.002476
                 230,            0.027562,            0.023935,            0.014579,             0.75588,             0.78749,             0.84434,             0.53459,            0.036207,            0.030835,           0.0057042,            0.002443,            0.002443,            0.002443
                 231,            0.029069,            0.026696,            0.010991,             0.71947,             0.79211,             0.85806,             0.53458,            0.035679,            0.030547,           0.0057131,             0.00241,             0.00241,             0.00241
                 232,            0.030014,            0.024341,            0.011476,             0.68921,             0.83304,             0.80364,             0.47851,            0.037695,            0.032756,           0.0055066,            0.002377,            0.002377,            0.002377
                 233,              0.0288,            0.026158,            0.012568,             0.66795,              0.8269,             0.78741,             0.46655,            0.037961,            0.035039,           0.0058818,            0.002344,            0.002344,            0.002344
                 234,            0.028864,            0.026288,             0.01211,              0.6339,             0.85026,             0.85086,             0.51994,            0.035773,            0.031115,           0.0059185,            0.002311,            0.002311,            0.002311
                 235,            0.028876,            0.024756,            0.012649,             0.61265,             0.86115,             0.87204,             0.51926,            0.036482,            0.031467,           0.0061327,            0.002278,            0.002278,            0.002278
                 236,            0.028187,            0.026099,            0.013045,             0.85165,             0.67286,             0.87106,             0.51314,            0.036782,            0.031677,           0.0062182,            0.002245,            0.002245,            0.002245
                 237,            0.028521,            0.025866,            0.011827,             0.82944,              0.6726,              0.8692,             0.51885,            0.036647,            0.031443,           0.0061826,            0.002212,            0.002212,            0.002212
                 238,            0.029955,            0.021407,            0.014247,              0.8472,             0.67285,             0.87807,             0.53925,            0.036807,            0.031649,           0.0063449,            0.002179,            0.002179,            0.002179
                 239,            0.028413,            0.025047,           0.0098633,             0.69345,             0.79614,             0.87296,              0.5268,            0.035356,             0.03142,            0.005688,            0.002146,            0.002146,            0.002146
                 240,              0.0276,            0.021599,            0.012707,             0.78286,             0.78872,             0.83207,             0.47076,            0.035492,            0.031403,           0.0047631,            0.002113,            0.002113,            0.002113
                 241,             0.02867,            0.026383,            0.012382,              0.7857,             0.84741,             0.84861,             0.49107,            0.036059,             0.03153,           0.0036361,             0.00208,             0.00208,             0.00208
                 242,            0.029105,            0.023946,            0.014057,             0.78514,             0.84234,             0.85301,             0.48341,            0.036078,            0.030825,           0.0035479,            0.002047,            0.002047,            0.002047
                 243,            0.027852,             0.02467,             0.01172,             0.84553,             0.70904,             0.88177,             0.52965,            0.035236,            0.029828,           0.0055233,            0.002014,            0.002014,            0.002014
                 244,            0.029744,             0.02669,            0.011596,             0.80463,             0.71757,             0.85953,             0.50038,            0.035455,            0.029899,           0.0057728,            0.001981,            0.001981,            0.001981
                 245,            0.026909,            0.026291,            0.010601,              0.8475,             0.68679,             0.88141,             0.53253,            0.036113,            0.030489,           0.0058848,            0.001948,            0.001948,            0.001948
                 246,              0.0278,            0.025439,            0.011747,             0.83456,             0.69582,             0.88092,             0.52183,            0.036405,            0.030758,           0.0058579,            0.001915,            0.001915,            0.001915
                 247,            0.028414,            0.025648,            0.014473,             0.81729,             0.70426,             0.88034,             0.52539,            0.036715,            0.030624,           0.0057557,            0.001882,            0.001882,            0.001882
                 248,            0.028519,            0.022715,             0.01263,              0.8131,              0.7167,             0.85492,             0.51848,            0.035878,            0.030632,           0.0055012,            0.001849,            0.001849,            0.001849
                 249,            0.028984,            0.024878,           0.0099857,             0.64145,             0.83384,             0.84004,             0.50083,            0.035853,            0.030937,           0.0053924,            0.001816,            0.001816,            0.001816
                 250,            0.028268,            0.026921,            0.011762,             0.81474,             0.72303,             0.84882,             0.51697,            0.035134,            0.031412,           0.0055783,            0.001783,            0.001783,            0.001783
                 251,            0.027751,            0.023149,            0.014771,              0.8217,             0.72362,             0.85682,             0.52554,            0.035321,             0.03145,           0.0062412,             0.00175,             0.00175,             0.00175
                 252,            0.028425,            0.024123,            0.013881,             0.77918,             0.73517,             0.83661,             0.51833,            0.034938,            0.030974,           0.0059929,            0.001717,            0.001717,            0.001717
                 253,            0.026311,            0.023051,            0.012526,              0.7741,              0.7334,             0.81893,             0.50434,            0.034792,            0.030577,           0.0057466,            0.001684,            0.001684,            0.001684
                 254,            0.028788,            0.022236,            0.013847,             0.64875,             0.80409,             0.83927,             0.50599,             0.03492,            0.030466,            0.005626,            0.001651,            0.001651,            0.001651
                 255,            0.027354,            0.022877,            0.016093,              0.6905,             0.79563,             0.84137,             0.50073,            0.035273,            0.030784,           0.0055449,            0.001618,            0.001618,            0.001618
                 256,            0.028224,            0.026098,            0.013303,             0.78167,             0.71307,             0.85914,             0.50746,            0.035051,            0.030881,           0.0058739,            0.001585,            0.001585,            0.001585
                 257,            0.028253,            0.023026,            0.012969,             0.79762,             0.72278,             0.86311,             0.50834,            0.035158,            0.030762,           0.0061643,            0.001552,            0.001552,            0.001552
                 258,            0.028909,            0.025621,            0.010516,             0.79943,             0.71865,             0.88838,             0.52737,            0.035765,            0.030476,           0.0061978,            0.001519,            0.001519,            0.001519
                 259,            0.028631,            0.023837,            0.011818,             0.86762,             0.69899,             0.88137,             0.51553,            0.035767,            0.030533,           0.0060324,            0.001486,            0.001486,            0.001486
                 260,             0.02794,            0.024869,            0.012513,             0.85125,             0.68779,             0.85152,             0.50493,            0.035192,            0.030759,            0.005809,            0.001453,            0.001453,            0.001453
                 261,            0.027229,            0.025193,            0.010217,              0.6264,             0.83732,             0.85074,             0.52353,            0.034804,            0.031056,           0.0053627,             0.00142,             0.00142,             0.00142
                 262,            0.027652,            0.022237,            0.015441,             0.68594,              0.8209,             0.84832,             0.51031,            0.035038,            0.031173,           0.0048213,            0.001387,            0.001387,            0.001387
                 263,            0.027142,            0.023269,           0.0098045,             0.68946,             0.84439,             0.84481,             0.50503,             0.03514,            0.031365,           0.0045738,            0.001354,            0.001354,            0.001354
                 264,            0.028345,            0.025166,           0.0095077,             0.68579,             0.86272,             0.84585,             0.50847,            0.035201,            0.031162,           0.0046449,            0.001321,            0.001321,            0.001321
                 265,            0.026525,            0.023184,             0.01198,             0.70178,             0.85863,             0.87263,             0.52399,            0.035421,            0.031146,            0.004497,            0.001288,            0.001288,            0.001288
                 266,             0.02678,             0.02494,            0.013554,             0.72765,             0.84489,             0.87502,             0.51338,            0.035606,            0.031008,           0.0043616,            0.001255,            0.001255,            0.001255
                 267,            0.028646,            0.024921,            0.012304,             0.72868,             0.84532,              0.8762,             0.50355,            0.035587,            0.030622,           0.0045795,            0.001222,            0.001222,            0.001222
                 268,            0.028559,            0.026616,            0.012147,             0.70606,             0.84661,             0.87607,             0.52298,            0.035213,            0.030317,           0.0048623,            0.001189,            0.001189,            0.001189
                 269,            0.026704,            0.023526,            0.011872,             0.67662,             0.85744,             0.87917,             0.53393,             0.03493,            0.029966,           0.0051421,            0.001156,            0.001156,            0.001156
                 270,            0.027405,            0.023396,            0.015477,             0.68178,              0.8674,             0.85377,             0.51548,            0.034533,            0.029819,           0.0051262,            0.001123,            0.001123,            0.001123
                 271,            0.027705,            0.025862,            0.011215,             0.77129,             0.83771,             0.85399,             0.52018,            0.034644,            0.030029,           0.0047548,             0.00109,             0.00109,             0.00109
                 272,            0.028846,            0.023154,            0.012289,             0.82382,             0.81335,              0.8509,             0.53508,             0.03477,            0.030395,           0.0046692,            0.001057,            0.001057,            0.001057
                 273,            0.027177,            0.023617,            0.015769,             0.83153,             0.81836,              0.8489,             0.53769,            0.034834,            0.030835,           0.0045882,            0.001024,            0.001024,            0.001024
                 274,            0.027604,            0.023904,            0.010948,             0.80957,             0.82026,             0.83566,             0.52484,            0.034908,             0.03109,           0.0046492,            0.000991,            0.000991,            0.000991
                 275,            0.027641,            0.026465,           0.0094198,             0.80383,             0.82205,             0.83478,             0.50447,            0.035204,            0.031068,           0.0045014,            0.000958,            0.000958,            0.000958
                 276,            0.027268,            0.023653,            0.012699,             0.79813,             0.82257,             0.83499,              0.5192,            0.035053,            0.030952,           0.0044781,            0.000925,            0.000925,            0.000925
                 277,            0.027393,            0.022285,            0.013813,             0.77344,             0.84502,             0.83543,             0.51871,            0.035061,             0.03105,           0.0045309,            0.000892,            0.000892,            0.000892
                 278,            0.027346,            0.025136,            0.012006,                0.73,             0.87013,             0.83446,             0.51675,            0.035075,            0.030961,           0.0048606,            0.000859,            0.000859,            0.000859
                 279,            0.026991,            0.022882,            0.010243,             0.74685,             0.82329,             0.84997,             0.53024,             0.03475,            0.030785,           0.0050037,            0.000826,            0.000826,            0.000826
                 280,            0.027454,            0.025841,            0.010357,             0.74697,             0.81981,             0.84849,             0.53296,            0.034856,            0.030673,           0.0050476,            0.000793,            0.000793,            0.000793
                 281,            0.027217,            0.023175,            0.012168,              0.7529,              0.8132,             0.84953,             0.52985,            0.034846,             0.03062,           0.0049522,             0.00076,             0.00076,             0.00076
                 282,            0.026484,            0.022819,            0.012361,             0.70602,             0.84492,             0.85141,             0.52276,             0.03481,            0.030579,           0.0048173,            0.000727,            0.000727,            0.000727
                 283,             0.02671,            0.022692,            0.014035,             0.69035,             0.86856,             0.84088,              0.5218,            0.034831,            0.030562,            0.004847,            0.000694,            0.000694,            0.000694
                 284,            0.027392,            0.023975,            0.010779,             0.70928,             0.82669,             0.84046,             0.51664,            0.034694,            0.030504,           0.0050011,            0.000661,            0.000661,            0.000661
                 285,            0.027602,            0.024192,            0.011507,             0.66709,             0.83196,             0.84094,             0.51445,            0.034689,            0.030517,           0.0052207,            0.000628,            0.000628,            0.000628
                 286,            0.026817,            0.022259,            0.013026,             0.66797,             0.80675,             0.84881,             0.52272,             0.03475,             0.03051,           0.0054187,            0.000595,            0.000595,            0.000595
                 287,            0.026749,            0.025867,            0.010828,             0.78976,             0.72683,              0.8725,             0.55056,            0.034707,            0.030354,             0.00554,            0.000562,            0.000562,            0.000562
                 288,            0.026173,            0.021649,            0.012087,             0.79001,             0.72505,             0.87319,             0.54439,            0.034701,             0.03026,           0.0054622,            0.000529,            0.000529,            0.000529
                 289,            0.026328,            0.022791,            0.014421,             0.79224,             0.72331,             0.87139,             0.53593,            0.034636,            0.030168,           0.0053784,            0.000496,            0.000496,            0.000496
                 290,             0.02709,            0.023754,            0.010821,             0.79261,             0.72292,             0.87391,             0.52258,            0.034687,            0.030069,            0.005413,            0.000463,            0.000463,            0.000463
                 291,            0.025342,            0.022252,            0.012134,             0.85838,             0.67834,              0.8796,             0.53761,            0.034727,            0.030015,           0.0053478,             0.00043,             0.00043,             0.00043
                 292,            0.026702,            0.024472,            0.010878,             0.85211,             0.68081,             0.87873,             0.54643,             0.03463,            0.030062,           0.0053252,            0.000397,            0.000397,            0.000397
                 293,            0.026761,             0.02216,            0.014091,             0.67785,             0.80966,             0.87877,             0.54745,            0.034649,            0.030231,           0.0052913,            0.000364,            0.000364,            0.000364
                 294,            0.026529,            0.023585,            0.012315,             0.70213,               0.801,             0.87915,             0.54609,            0.034666,            0.030424,           0.0053149,            0.000331,            0.000331,            0.000331
                 295,            0.026492,            0.024252,            0.010396,             0.71758,             0.79976,             0.87852,             0.54488,            0.034714,            0.030582,           0.0053263,            0.000298,            0.000298,            0.000298
                 296,            0.026298,            0.023567,            0.012368,             0.73119,             0.79904,             0.87725,             0.54732,            0.034709,            0.030653,           0.0052818,            0.000265,            0.000265,            0.000265
                 297,            0.026154,            0.024037,            0.010922,             0.73761,             0.80085,             0.87888,             0.55331,            0.034753,            0.030642,           0.0052025,            0.000232,            0.000232,            0.000232
                 298,            0.026859,             0.02538,            0.010651,             0.73551,             0.80479,             0.87681,             0.55367,            0.034735,             0.03059,           0.0051443,            0.000199,            0.000199,            0.000199
                 299,            0.027924,            0.025359,           0.0092882,             0.72965,             0.81939,             0.87858,             0.55796,            0.034727,             0.03054,           0.0050863,            0.000166,            0.000166,            0.000166
