               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,             0.04651,            0.037386,            0.016232,             0.61073,             0.55599,             0.61569,             0.30101,            0.054778,            0.030218,            0.011941,            0.009109,            0.009109,            0.009109
                  20,             0.05005,            0.036937,            0.017996,             0.62655,             0.55927,             0.54285,             0.27761,            0.055086,            0.036184,            0.015078,           0.0090595,           0.0090595,           0.0090595
                  21,            0.045609,            0.035898,            0.017131,             0.74068,             0.54895,             0.73324,             0.35721,            0.047407,            0.027887,             0.01237,             0.00901,             0.00901,             0.00901
                  22,            0.049109,             0.03296,            0.016001,             0.58714,             0.55487,             0.50303,             0.16276,            0.061068,            0.031998,            0.011769,           0.0089605,           0.0089605,           0.0089605
                  23,            0.050458,            0.035426,            0.017505,             0.78871,             0.63732,             0.76423,             0.34485,            0.043546,            0.027506,            0.010474,            0.008911,            0.008911,            0.008911
                  24,            0.046388,             0.03569,            0.017303,             0.47218,             0.47401,             0.47393,             0.22977,            0.064206,             0.03909,            0.018144,           0.0088615,           0.0088615,           0.0088615
                  25,             0.04431,            0.033232,            0.018743,             0.70618,              0.5799,             0.68692,             0.35682,             0.04698,            0.027049,           0.0099217,            0.008812,            0.008812,            0.008812
                  26,            0.048683,            0.032088,            0.018333,             0.76536,             0.65072,             0.73266,             0.35784,            0.045878,            0.029327,            0.010217,           0.0087625,           0.0087625,           0.0087625
                  27,            0.045729,            0.036546,            0.020186,             0.76864,             0.60787,              0.7085,              0.3745,            0.041811,            0.025953,           0.0097809,            0.008713,            0.008713,            0.008713
                  28,            0.044174,            0.035511,            0.017235,             0.78785,             0.57331,              0.6868,             0.33879,            0.048641,            0.028211,            0.010451,           0.0086635,           0.0086635,           0.0086635
                  29,            0.046148,            0.034927,            0.016547,             0.76846,              0.5735,             0.74803,             0.37866,            0.045459,            0.028553,            0.010126,            0.008614,            0.008614,            0.008614
                  30,             0.04516,            0.033651,            0.016316,             0.73741,              0.5992,             0.72559,             0.36799,            0.046105,            0.027231,            0.010164,           0.0085645,           0.0085645,           0.0085645
                  31,            0.044048,            0.033715,            0.017134,              0.8169,             0.60694,             0.76483,             0.40136,            0.041593,            0.025304,            0.010321,            0.008515,            0.008515,            0.008515
                  32,            0.046723,            0.036451,            0.015496,             0.59374,             0.42785,             0.42446,             0.19888,             0.06724,            0.037265,            0.016095,           0.0084655,           0.0084655,           0.0084655
                  33,            0.048867,            0.034368,            0.016219,             0.77186,             0.61783,             0.76169,             0.36996,            0.040788,             0.02609,           0.0097553,            0.008416,            0.008416,            0.008416
                  34,            0.040965,            0.033048,            0.017404,             0.77102,             0.60734,             0.76864,             0.40122,            0.044398,            0.027069,            0.010307,           0.0083665,           0.0083665,           0.0083665
                  35,            0.042216,            0.036287,            0.015346,             0.72823,             0.57037,             0.70969,             0.39873,            0.041962,            0.026592,           0.0097025,            0.008317,            0.008317,            0.008317
                  36,            0.042694,            0.032852,            0.017227,             0.78369,              0.6139,             0.75985,             0.37025,            0.042464,            0.026123,           0.0096343,           0.0082675,           0.0082675,           0.0082675
                  37,            0.042997,            0.033564,            0.014415,             0.76723,             0.59935,             0.73758,             0.33549,            0.044199,            0.025571,           0.0093212,            0.008218,            0.008218,            0.008218
                  38,            0.043536,            0.031509,            0.017769,               0.744,             0.58829,             0.68945,             0.35724,            0.046955,             0.03063,            0.011577,           0.0081685,           0.0081685,           0.0081685
                  39,            0.041716,            0.034455,            0.018748,             0.82399,              0.6322,             0.81017,              0.4042,            0.043119,             0.02421,           0.0095504,            0.008119,            0.008119,            0.008119
                  40,            0.042428,            0.031029,            0.016876,             0.78491,             0.60508,             0.77402,             0.43997,            0.042917,            0.026341,           0.0096149,           0.0080695,           0.0080695,           0.0080695
                  41,            0.042272,            0.032113,            0.016067,             0.76886,             0.60613,             0.69103,              0.3645,            0.045901,            0.027944,            0.010565,             0.00802,             0.00802,             0.00802
                  42,            0.043836,            0.034532,             0.01534,             0.75997,             0.67044,              0.8047,             0.44099,            0.039992,            0.024305,           0.0085137,           0.0079705,           0.0079705,           0.0079705
                  43,            0.041396,             0.03328,            0.016933,             0.81131,             0.65768,              0.7713,             0.40903,            0.039785,            0.026478,            0.009058,            0.007921,            0.007921,            0.007921
                  44,            0.041114,            0.034812,            0.016843,             0.83683,             0.63149,             0.77564,             0.39091,            0.045555,            0.023585,           0.0088673,           0.0078715,           0.0078715,           0.0078715
                  45,            0.041075,             0.03593,            0.016126,             0.66417,             0.76152,             0.73976,             0.36647,            0.045239,            0.027774,            0.010845,            0.007822,            0.007822,            0.007822
                  46,             0.04356,            0.033226,            0.015984,             0.85599,             0.57667,             0.74741,             0.35024,            0.046261,            0.041296,               0.011,           0.0077725,           0.0077725,           0.0077725
                  47,             0.03993,            0.036261,            0.015773,             0.81482,             0.57028,              0.7437,             0.41112,            0.044213,            0.039815,            0.010139,            0.007723,            0.007723,            0.007723
                  48,            0.041457,             0.03337,            0.017085,             0.58544,             0.74617,             0.75987,             0.38763,            0.043067,            0.031864,            0.010277,           0.0076735,           0.0076735,           0.0076735
                  49,            0.038988,            0.033109,            0.017082,             0.84558,             0.61607,             0.76657,             0.41767,             0.03946,            0.027496,            0.010123,            0.007624,            0.007624,            0.007624
                  50,            0.039284,            0.033222,            0.015139,             0.60209,              0.8022,             0.72772,              0.3831,            0.040452,            0.024835,           0.0089266,           0.0075745,           0.0075745,           0.0075745
                  51,            0.039103,            0.033617,            0.015334,             0.62647,             0.80765,             0.82098,             0.42097,             0.03988,            0.028955,           0.0092382,            0.007525,            0.007525,            0.007525
                  52,            0.039475,            0.034016,            0.016545,             0.61992,             0.71257,             0.70703,             0.36137,            0.046797,            0.034109,            0.010105,           0.0074755,           0.0074755,           0.0074755
                  53,             0.03911,            0.031368,            0.016694,             0.82867,             0.58011,             0.75291,             0.38719,            0.043581,            0.036642,             0.01021,            0.007426,            0.007426,            0.007426
                  54,            0.040076,            0.034421,            0.015123,             0.61545,             0.75111,             0.73176,             0.40519,            0.041548,            0.024049,            0.008762,           0.0073765,           0.0073765,           0.0073765
                  55,            0.040342,            0.032683,            0.015211,             0.70791,             0.74152,             0.74439,             0.34541,            0.042432,            0.027447,           0.0091407,            0.007327,            0.007327,            0.007327
                  56,            0.038968,             0.03147,            0.016998,             0.74902,             0.44816,             0.50834,             0.24715,            0.057702,            0.034165,            0.016486,           0.0072775,           0.0072775,           0.0072775
                  57,             0.03939,             0.03397,            0.016573,             0.73536,             0.62931,             0.74503,             0.37085,            0.039956,            0.024789,           0.0080224,            0.007228,            0.007228,            0.007228
                  58,             0.04005,            0.033045,            0.015111,             0.78302,             0.65054,             0.74283,             0.39409,            0.038868,            0.023852,           0.0082499,           0.0071785,           0.0071785,           0.0071785
                  59,            0.037477,            0.034392,            0.014157,             0.58915,             0.79625,             0.70657,             0.37152,            0.040311,            0.024334,           0.0083922,            0.007129,            0.007129,            0.007129
                  60,            0.039195,            0.031806,            0.015626,               0.603,             0.76802,             0.68981,             0.38475,            0.042717,            0.026304,           0.0095518,           0.0070795,           0.0070795,           0.0070795
                  61,            0.041242,            0.033276,            0.013773,             0.72037,             0.77438,             0.78438,             0.42515,            0.043274,            0.026053,           0.0080395,             0.00703,             0.00703,             0.00703
                  62,            0.041302,            0.033486,            0.014284,             0.69532,             0.75439,             0.70913,             0.34107,            0.040776,            0.026134,           0.0082701,           0.0069805,           0.0069805,           0.0069805
                  63,             0.04045,            0.032758,            0.016682,             0.52701,             0.44292,             0.48226,             0.26369,            0.061348,            0.044962,            0.017846,            0.006931,            0.006931,            0.006931
                  64,            0.038787,            0.035133,            0.015952,             0.75915,             0.73783,             0.75029,              0.4036,            0.041337,            0.026124,           0.0084423,           0.0068815,           0.0068815,           0.0068815
                  65,            0.037019,            0.032222,             0.01486,             0.82135,             0.77584,             0.83359,               0.454,            0.038171,            0.024582,           0.0081975,            0.006832,            0.006832,            0.006832
                  66,            0.039515,            0.034567,            0.014647,             0.79394,             0.76133,             0.81492,             0.42984,            0.041309,            0.023566,           0.0080251,           0.0067825,           0.0067825,           0.0067825
                  67,            0.037079,            0.032781,            0.014649,             0.74486,             0.74763,             0.77891,             0.39484,            0.039984,            0.026764,           0.0085721,            0.006733,            0.006733,            0.006733
                  68,            0.036851,            0.031971,             0.01553,             0.74174,             0.75408,             0.81781,             0.43698,            0.038479,            0.029817,           0.0078498,           0.0066835,           0.0066835,           0.0066835
                  69,             0.03617,            0.030614,            0.014419,             0.61057,             0.75453,              0.7422,             0.40294,            0.041224,            0.029603,           0.0086427,            0.006634,            0.006634,            0.006634
                  70,            0.037842,            0.033127,            0.014851,             0.70899,             0.73768,             0.78794,              0.4257,            0.040225,            0.026318,           0.0081578,           0.0065845,           0.0065845,           0.0065845
                  71,             0.03679,            0.033057,            0.015093,             0.56176,             0.87495,             0.72656,             0.40047,            0.039706,            0.026214,           0.0088506,            0.006535,            0.006535,            0.006535
                  72,            0.037079,            0.032641,            0.016439,             0.66961,             0.76035,             0.76929,             0.43836,            0.040923,            0.024637,           0.0084767,           0.0064855,           0.0064855,           0.0064855
                  73,            0.036562,            0.029161,            0.017517,             0.77916,             0.74402,             0.76519,               0.417,            0.038082,            0.024846,           0.0083633,            0.006436,            0.006436,            0.006436
                  74,            0.036847,            0.034114,            0.013468,             0.80491,             0.65414,             0.77412,             0.41992,            0.043159,             0.02742,           0.0089248,           0.0063865,           0.0063865,           0.0063865
                  75,            0.035819,            0.031971,            0.016051,             0.75115,             0.76332,             0.80051,              0.4744,            0.037182,            0.025021,           0.0077566,            0.006337,            0.006337,            0.006337
                  76,              0.0369,             0.03285,            0.015894,             0.72328,             0.74688,             0.77078,             0.38959,            0.042268,            0.046266,           0.0077395,           0.0062875,           0.0062875,           0.0062875
                  77,            0.036874,            0.032502,            0.015126,             0.79031,             0.77286,              0.8002,             0.43975,            0.037384,            0.023738,           0.0076901,            0.006238,            0.006238,            0.006238
                  78,            0.037403,            0.032317,            0.016609,             0.76661,             0.73809,             0.76098,             0.37716,            0.037909,            0.023904,           0.0075056,           0.0061885,           0.0061885,           0.0061885
                  79,            0.037077,            0.034409,            0.014757,             0.78761,             0.80082,             0.81909,             0.38891,            0.041684,            0.022811,           0.0074347,            0.006139,            0.006139,            0.006139
                  80,            0.036958,            0.030945,            0.014228,             0.78868,             0.76025,             0.79258,             0.41936,            0.038298,            0.023703,            0.007641,           0.0060895,           0.0060895,           0.0060895
                  81,            0.037966,            0.031094,            0.016631,             0.83632,             0.78763,             0.78088,             0.41401,            0.038525,            0.024642,           0.0079902,             0.00604,             0.00604,             0.00604
                  82,            0.035863,             0.03064,            0.014988,             0.77593,             0.72802,             0.77608,             0.36981,            0.041617,            0.027041,           0.0085069,           0.0059905,           0.0059905,           0.0059905
                  83,             0.03716,            0.033019,            0.013033,             0.80933,             0.73145,             0.76068,             0.45137,            0.038349,            0.023789,           0.0081592,            0.005941,            0.005941,            0.005941
                  84,            0.037136,             0.03157,            0.017507,             0.70172,             0.74838,             0.71485,             0.38025,            0.039862,             0.02644,           0.0086314,           0.0058915,           0.0058915,           0.0058915
                  85,             0.03641,            0.032755,            0.015562,             0.63752,             0.56626,             0.59068,             0.29074,            0.048211,            0.033974,            0.011375,            0.005842,            0.005842,            0.005842
                  86,            0.036231,            0.032131,            0.015889,             0.78891,             0.75111,             0.75949,             0.40542,            0.036985,            0.022433,           0.0078821,           0.0057925,           0.0057925,           0.0057925
                  87,            0.034767,            0.032821,            0.013905,              0.7641,             0.68166,              0.7186,             0.39241,            0.040658,            0.023498,           0.0088174,            0.005743,            0.005743,            0.005743
                  88,              0.0377,            0.031271,            0.014999,             0.79576,             0.75188,              0.7714,             0.39988,            0.038495,            0.026897,           0.0077616,           0.0056935,           0.0056935,           0.0056935
                  89,            0.037715,              0.0342,            0.016423,             0.68739,             0.79258,             0.79394,             0.41504,            0.039176,            0.026128,           0.0079577,            0.005644,            0.005644,            0.005644
                  90,            0.034838,            0.029271,            0.016415,             0.81218,             0.71946,             0.76238,             0.40285,            0.037694,            0.023016,           0.0074927,           0.0055945,           0.0055945,           0.0055945
                  91,             0.03614,            0.031317,            0.013553,             0.54436,             0.78782,              0.7166,              0.3855,             0.04352,            0.029257,           0.0094528,            0.005545,            0.005545,            0.005545
                  92,            0.036074,            0.033895,            0.013448,             0.76618,             0.75359,             0.76521,             0.46646,            0.034948,            0.022651,           0.0075374,           0.0054955,           0.0054955,           0.0054955
                  93,            0.035214,            0.034277,            0.013985,             0.81439,             0.73672,             0.77082,             0.42429,            0.037185,             0.02336,           0.0077008,            0.005446,            0.005446,            0.005446
                  94,            0.035697,             0.03237,            0.013096,             0.75859,             0.76704,             0.76223,             0.43384,            0.035595,            0.024048,           0.0078602,           0.0053965,           0.0053965,           0.0053965
                  95,            0.034733,            0.032805,            0.014767,             0.74712,             0.70215,             0.74976,             0.39586,            0.038743,            0.026102,           0.0081608,            0.005347,            0.005347,            0.005347
                  96,            0.033606,            0.032558,              0.0156,             0.75537,             0.74934,             0.75842,             0.41383,            0.037805,            0.024851,           0.0076979,           0.0052975,           0.0052975,           0.0052975
                  97,            0.035387,            0.033953,            0.012533,             0.73543,             0.72711,             0.75275,             0.46536,            0.039126,            0.024314,           0.0081669,            0.005248,            0.005248,            0.005248
                  98,            0.036006,             0.03249,            0.013832,             0.81386,               0.581,              0.6208,             0.32594,            0.043727,            0.030112,           0.0087498,           0.0051985,           0.0051985,           0.0051985
                  99,            0.034669,             0.03154,            0.013921,             0.78261,             0.73821,             0.75569,             0.37352,            0.038947,            0.027524,           0.0083646,            0.005149,            0.005149,            0.005149
                 100,            0.033336,            0.031447,            0.015203,              0.7019,             0.69784,             0.72556,             0.38705,            0.038119,            0.025569,           0.0084968,           0.0050995,           0.0050995,           0.0050995
                 101,            0.034015,            0.032758,            0.012796,             0.83315,             0.72256,              0.7713,             0.45992,            0.036929,            0.024388,           0.0078539,             0.00505,             0.00505,             0.00505
                 102,            0.034208,            0.030549,            0.015273,             0.83214,             0.72837,             0.77593,             0.42962,            0.036103,            0.024008,           0.0075722,           0.0050005,           0.0050005,           0.0050005
                 103,            0.035881,            0.034911,            0.014219,             0.75396,             0.77721,             0.71775,             0.41385,            0.036582,            0.022616,           0.0076917,            0.004951,            0.004951,            0.004951
                 104,            0.034842,            0.032553,            0.014106,             0.78041,             0.78443,             0.76594,             0.44535,            0.037124,            0.023743,           0.0072155,           0.0049015,           0.0049015,           0.0049015
                 105,            0.033573,             0.03254,            0.014639,             0.75769,             0.71885,             0.70086,             0.39251,            0.036878,            0.024159,           0.0074553,            0.004852,            0.004852,            0.004852
                 106,            0.033379,             0.03148,            0.012301,              0.7582,             0.75861,             0.73643,             0.40662,            0.037364,            0.023624,           0.0080215,           0.0048025,           0.0048025,           0.0048025
                 107,            0.033397,            0.033283,             0.01336,             0.78133,             0.76252,             0.76456,             0.46786,            0.035803,            0.023308,           0.0072491,            0.004753,            0.004753,            0.004753
                 108,            0.035258,            0.031556,            0.012944,             0.80569,             0.75817,              0.7976,             0.40973,            0.037606,            0.022911,           0.0071385,           0.0047035,           0.0047035,           0.0047035
                 109,            0.035695,            0.031976,             0.01381,             0.72315,             0.74378,              0.7478,             0.38162,            0.038154,            0.026436,           0.0075614,            0.004654,            0.004654,            0.004654
                 110,            0.033781,            0.031916,            0.015742,             0.79542,             0.79732,              0.7702,             0.38505,            0.036899,            0.024337,           0.0075304,           0.0046045,           0.0046045,           0.0046045
                 111,            0.032691,            0.032072,            0.013874,             0.77065,              0.7424,             0.73595,             0.43039,            0.036921,             0.02411,           0.0073087,            0.004555,            0.004555,            0.004555
                 112,            0.034216,            0.032325,            0.012475,             0.81447,             0.77888,             0.76477,             0.39006,            0.039332,            0.024892,           0.0078407,           0.0045055,           0.0045055,           0.0045055
                 113,            0.033115,            0.030206,            0.012983,             0.74432,              0.7494,             0.74747,             0.43675,            0.035283,            0.022872,           0.0072305,            0.004456,            0.004456,            0.004456
                 114,            0.033399,            0.033025,            0.013295,             0.73608,              0.7431,             0.74987,              0.3856,            0.037908,            0.023808,           0.0073925,           0.0044065,           0.0044065,           0.0044065
                 115,            0.035157,            0.031174,            0.014699,             0.77577,             0.71148,             0.75953,             0.38631,            0.039733,            0.028727,            0.008413,            0.004357,            0.004357,            0.004357
                 116,            0.033565,            0.030316,             0.01419,             0.74856,             0.76932,             0.71574,             0.37855,            0.036721,            0.024897,           0.0076785,           0.0043075,           0.0043075,           0.0043075
                 117,            0.033795,             0.03295,            0.013269,             0.77524,             0.76053,              0.7558,             0.39882,            0.035776,             0.02618,           0.0070611,            0.004258,            0.004258,            0.004258
                 118,            0.033973,            0.032133,            0.013102,             0.82379,             0.80078,             0.80757,             0.43565,            0.035561,            0.022533,           0.0071323,           0.0042085,           0.0042085,           0.0042085
                 119,            0.032402,            0.032834,            0.015993,             0.78547,             0.73333,             0.74171,             0.44106,            0.037289,            0.024828,           0.0076574,            0.004159,            0.004159,            0.004159
                 120,             0.03186,            0.030815,            0.015249,             0.79201,             0.74306,             0.76201,             0.44378,             0.03519,            0.023315,           0.0072201,           0.0041095,           0.0041095,           0.0041095
                 121,            0.032606,            0.031347,            0.013978,             0.76535,             0.73652,             0.73265,             0.42296,            0.036511,            0.029179,           0.0073987,             0.00406,             0.00406,             0.00406
                 122,            0.031524,              0.0314,            0.013818,             0.78598,             0.73453,             0.74228,             0.44606,            0.036258,            0.023803,           0.0075652,           0.0040105,           0.0040105,           0.0040105
                 123,            0.032427,            0.032083,            0.015173,             0.79344,             0.75948,             0.75127,             0.43555,            0.036645,            0.023988,           0.0076648,            0.003961,            0.003961,            0.003961
                 124,            0.033542,             0.03051,            0.014188,              0.8048,             0.73387,              0.7656,             0.41456,            0.037353,            0.024645,           0.0077041,           0.0039115,           0.0039115,           0.0039115
                 125,            0.032803,            0.031304,            0.014632,             0.79333,             0.73898,              0.7528,             0.46619,            0.034873,            0.022806,           0.0070447,            0.003862,            0.003862,            0.003862
                 126,            0.032209,             0.02954,            0.016199,               0.787,             0.72848,             0.74515,             0.46082,            0.034694,            0.022958,           0.0070934,           0.0038125,           0.0038125,           0.0038125
                 127,            0.032712,            0.030255,            0.016976,              0.8014,             0.74267,             0.76199,              0.4595,            0.034964,            0.023364,            0.007026,            0.003763,            0.003763,            0.003763
                 128,            0.031655,            0.031628,            0.014156,             0.79858,             0.77194,             0.76867,             0.43276,             0.03483,             0.02316,           0.0071528,           0.0037135,           0.0037135,           0.0037135
                 129,            0.031463,            0.031316,            0.015102,             0.77794,             0.67789,              0.7329,             0.40367,            0.037223,            0.027562,           0.0073738,            0.003664,            0.003664,            0.003664
                 130,             0.03217,             0.03149,            0.013483,             0.73378,             0.70303,             0.71175,             0.39925,            0.036295,            0.023193,           0.0069885,           0.0036145,           0.0036145,           0.0036145
                 131,            0.030799,            0.031827,            0.013018,             0.71639,             0.71281,             0.71742,             0.40833,            0.036392,            0.023438,           0.0073722,            0.003565,            0.003565,            0.003565
                 132,            0.030841,            0.030455,            0.014855,             0.75244,             0.73235,             0.73801,              0.4054,            0.036869,            0.023109,           0.0073652,           0.0035155,           0.0035155,           0.0035155
                 133,            0.032669,            0.031828,            0.016223,             0.77149,             0.75885,             0.75501,             0.43627,            0.035791,            0.022505,           0.0071828,            0.003466,            0.003466,            0.003466
                 134,            0.030752,            0.030862,            0.013961,             0.74433,             0.75337,              0.7506,             0.43707,            0.035255,              0.0222,            0.006878,           0.0034165,           0.0034165,           0.0034165
                 135,            0.031062,            0.030056,            0.014507,             0.74316,             0.76534,             0.77617,             0.46648,            0.036031,            0.022547,           0.0071303,            0.003367,            0.003367,            0.003367
                 136,            0.030325,            0.030415,            0.012805,             0.80202,             0.76577,              0.8137,             0.45832,             0.03681,            0.024254,           0.0072146,           0.0033175,           0.0033175,           0.0033175
                 137,            0.030447,            0.030383,            0.014598,             0.77122,              0.7879,              0.8341,             0.44497,            0.035844,            0.023078,           0.0069272,            0.003268,            0.003268,            0.003268
                 138,            0.032087,            0.032251,            0.015162,             0.78275,             0.75653,              0.7962,             0.46495,            0.035398,             0.02219,           0.0067184,           0.0032185,           0.0032185,           0.0032185
                 139,            0.032741,             0.03342,            0.011316,             0.77477,             0.75673,             0.76323,             0.43506,            0.036839,            0.022168,           0.0068714,            0.003169,            0.003169,            0.003169
                 140,            0.032297,            0.031886,            0.012112,             0.77066,             0.73897,             0.75467,             0.43303,              0.0364,            0.022443,           0.0069891,           0.0031195,           0.0031195,           0.0031195
                 141,            0.031842,            0.030965,            0.013678,             0.83198,              0.6815,              0.7664,             0.44445,            0.035636,            0.023038,           0.0068923,             0.00307,             0.00307,             0.00307
                 142,            0.030128,             0.03023,            0.014225,             0.85846,             0.73448,             0.81491,             0.45733,            0.034549,            0.023313,           0.0069612,           0.0030205,           0.0030205,           0.0030205
                 143,            0.031021,            0.033351,            0.012441,             0.75602,             0.76457,             0.75961,             0.44096,            0.034188,             0.02232,           0.0069961,            0.002971,            0.002971,            0.002971
                 144,            0.029854,            0.030183,            0.016007,             0.79864,             0.78339,              0.7839,              0.4391,            0.034435,            0.022682,           0.0071478,           0.0029215,           0.0029215,           0.0029215
                 145,            0.029867,            0.030752,            0.014386,             0.80907,             0.77806,             0.78394,             0.45433,            0.034603,            0.023292,            0.007046,            0.002872,            0.002872,            0.002872
                 146,            0.031187,            0.032362,            0.013111,             0.79521,             0.75254,             0.75385,             0.42615,            0.035759,            0.023749,            0.007128,           0.0028225,           0.0028225,           0.0028225
                 147,            0.030729,            0.032362,            0.013666,             0.80467,             0.72724,             0.75481,              0.4525,              0.0357,            0.023061,           0.0069388,            0.002773,            0.002773,            0.002773
                 148,            0.030916,            0.030778,            0.012118,             0.78744,             0.71529,             0.74752,             0.44563,            0.035025,            0.022887,           0.0069273,           0.0027235,           0.0027235,           0.0027235
                 149,            0.030765,            0.031597,            0.013403,             0.78085,             0.73803,             0.75377,              0.4324,            0.035087,            0.023338,           0.0070832,            0.002674,            0.002674,            0.002674
                 150,            0.030319,            0.030826,            0.012094,             0.75033,             0.73231,             0.74813,             0.45058,            0.034392,            0.023009,           0.0070553,           0.0026245,           0.0026245,           0.0026245
                 151,            0.030946,            0.033097,            0.012771,             0.81806,             0.70925,             0.77791,             0.46442,            0.034511,            0.022791,           0.0067712,            0.002575,            0.002575,            0.002575
                 152,            0.029938,            0.030301,            0.013398,             0.75508,             0.76281,             0.76571,             0.44768,            0.034165,            0.022277,           0.0064542,           0.0025255,           0.0025255,           0.0025255
                 153,            0.030385,            0.032445,            0.013738,             0.77317,             0.75963,             0.77032,             0.45858,            0.034131,            0.022125,           0.0063512,            0.002476,            0.002476,            0.002476
                 154,            0.030487,            0.028731,            0.019198,              0.7939,             0.76105,             0.77863,             0.47835,            0.034343,            0.022967,           0.0065604,           0.0024265,           0.0024265,           0.0024265
                 155,            0.030565,            0.031999,            0.014225,             0.74384,              0.7383,             0.74845,             0.45171,            0.034292,            0.022874,           0.0065465,            0.002377,            0.002377,            0.002377
                 156,            0.031399,            0.032464,            0.012584,             0.74766,             0.75562,              0.7746,             0.45525,            0.034958,            0.023485,           0.0066065,           0.0023275,           0.0023275,           0.0023275
                 157,            0.030738,            0.031221,            0.013944,              0.7253,             0.72996,             0.73598,             0.45166,            0.035023,            0.022544,           0.0064889,            0.002278,            0.002278,            0.002278
                 158,            0.031296,            0.031203,            0.012933,             0.76165,             0.73916,             0.75455,             0.44407,            0.035318,            0.022824,            0.006629,           0.0022285,           0.0022285,           0.0022285
                 159,            0.029614,            0.031578,            0.012036,             0.80724,             0.77339,             0.79139,             0.45733,            0.034313,            0.022643,            0.006568,            0.002179,            0.002179,            0.002179
                 160,            0.028258,            0.030422,            0.012996,             0.82401,             0.77245,             0.79223,             0.46267,            0.033788,            0.022445,           0.0065774,           0.0021295,           0.0021295,           0.0021295
                 161,            0.030545,            0.032028,            0.012767,             0.80599,             0.76828,             0.77832,              0.4724,            0.033892,            0.022603,           0.0066843,             0.00208,             0.00208,             0.00208
                 162,            0.029908,            0.031285,            0.012106,             0.79549,             0.76828,             0.79591,             0.47086,            0.034073,            0.022309,            0.006709,           0.0020305,           0.0020305,           0.0020305
