               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,             0.07993,            0.051817,             0.04801,             0.62173,            0.013605,            0.030049,           0.0074386,            0.089745,            0.051155,            0.054154,            0.008416,            0.008416,            0.008416
                  18,            0.079743,            0.046552,            0.047288,             0.34516,             0.22924,            0.094469,            0.028063,            0.080767,            0.052439,            0.048754,            0.008317,            0.008317,            0.008317
                  19,             0.08036,            0.048573,            0.043851,             0.35693,             0.19863,             0.11975,            0.032666,            0.079756,            0.050405,            0.042912,            0.008218,            0.008218,            0.008218
                  20,            0.081696,            0.047875,            0.045363,             0.45945,            0.091837,            0.070777,            0.024516,             0.08183,            0.052743,            0.045942,            0.008119,            0.008119,            0.008119
                  21,            0.078732,            0.047277,            0.043568,             0.65841,             0.07326,             0.13216,            0.050052,            0.077286,            0.053112,            0.040261,             0.00802,             0.00802,             0.00802
                  22,            0.077864,            0.047756,            0.043542,             0.32959,             0.17404,            0.080771,            0.023967,            0.088968,            0.050682,            0.049765,            0.007921,            0.007921,            0.007921
                  23,             0.07707,            0.043213,            0.042986,             0.64423,             0.14966,            0.079115,            0.026144,            0.084282,             0.05583,            0.048586,            0.007822,            0.007822,            0.007822
                  24,            0.073402,            0.048896,            0.043027,             0.78163,            0.098639,             0.15386,            0.065784,            0.078979,            0.049899,            0.041761,            0.007723,            0.007723,            0.007723
                  25,            0.071483,            0.042585,            0.039638,             0.72817,             0.11325,             0.14648,            0.058466,            0.077764,            0.048684,            0.037756,            0.007624,            0.007624,            0.007624
                  26,            0.071679,            0.044433,            0.042046,              0.7726,             0.11592,              0.1726,            0.052447,            0.074372,            0.047024,            0.033696,            0.007525,            0.007525,            0.007525
                  27,            0.074275,            0.044763,            0.038456,             0.38656,             0.18594,             0.14762,            0.044774,            0.080391,            0.049995,            0.033742,            0.007426,            0.007426,            0.007426
                  28,            0.074736,            0.045423,            0.038058,              0.5427,              0.3074,             0.20009,            0.079435,            0.070879,            0.047998,            0.036577,            0.007327,            0.007327,            0.007327
                  29,            0.071479,            0.046372,            0.035896,             0.65032,             0.37686,             0.30314,             0.10723,            0.069992,            0.044267,            0.030128,            0.007228,            0.007228,            0.007228
                  30,            0.072622,            0.047482,            0.035738,              0.3956,              0.1408,             0.14443,            0.057969,            0.084093,             0.05505,            0.041343,            0.007129,            0.007129,            0.007129
                  31,            0.071408,            0.041288,            0.034116,             0.58896,             0.16327,             0.16332,            0.069156,            0.073612,            0.056475,            0.035552,             0.00703,             0.00703,             0.00703
                  32,             0.07037,            0.041535,            0.035221,             0.63174,             0.39796,             0.27605,            0.095511,            0.073996,            0.045695,            0.029728,            0.006931,            0.006931,            0.006931
                  33,            0.070035,             0.04219,            0.035506,             0.63412,              0.2602,             0.27113,             0.12151,            0.068361,            0.044379,            0.026819,            0.006832,            0.006832,            0.006832
                  34,            0.068449,            0.040185,            0.032832,             0.50626,             0.40488,             0.26416,            0.095345,            0.066906,            0.046873,             0.02586,            0.006733,            0.006733,            0.006733
                  35,            0.069561,            0.044859,            0.032151,             0.61432,             0.32823,             0.33319,             0.15079,            0.072093,            0.052093,            0.028651,            0.006634,            0.006634,            0.006634
                  36,            0.070002,            0.040713,            0.032568,             0.63353,             0.48209,             0.44216,             0.16386,            0.063339,            0.044652,            0.024824,            0.006535,            0.006535,            0.006535
                  37,            0.065902,            0.042645,            0.032239,             0.62885,             0.42971,             0.44795,             0.19595,            0.061423,            0.044575,            0.024862,            0.006436,            0.006436,            0.006436
                  38,            0.063648,            0.040812,            0.030682,             0.63311,             0.43184,             0.41542,             0.19426,            0.063573,            0.044717,            0.025025,            0.006337,            0.006337,            0.006337
                  39,             0.06576,            0.036552,            0.029789,             0.63524,             0.43693,             0.37219,             0.19597,            0.065768,            0.049693,            0.027731,            0.006238,            0.006238,            0.006238
                  40,            0.061966,            0.039948,            0.031815,             0.63032,             0.44755,             0.43612,              0.2254,            0.061467,            0.047826,            0.025593,            0.006139,            0.006139,            0.006139
                  41,            0.066506,            0.043955,            0.027072,             0.58393,             0.34114,              0.2891,             0.14921,            0.079209,            0.049887,            0.034631,             0.00604,             0.00604,             0.00604
                  42,            0.065472,            0.041933,            0.030339,             0.61201,             0.34806,             0.33487,              0.1429,            0.067649,            0.046869,            0.025005,            0.005941,            0.005941,            0.005941
                  43,            0.067368,            0.043132,            0.025543,             0.61884,             0.39729,             0.34211,             0.12442,            0.065396,            0.045095,            0.023534,            0.005842,            0.005842,            0.005842
                  44,            0.065189,             0.03679,            0.030298,             0.64872,             0.47653,             0.44595,             0.19451,            0.059286,            0.044536,             0.02122,            0.005743,            0.005743,            0.005743
                  45,            0.064283,            0.039814,            0.026917,              0.6024,             0.46726,             0.32811,             0.15901,            0.068094,            0.040342,            0.021004,            0.005644,            0.005644,            0.005644
                  46,             0.06242,            0.033017,            0.027861,             0.65362,             0.45713,              0.4229,             0.17217,             0.06435,            0.041941,             0.01836,            0.005545,            0.005545,            0.005545
                  47,            0.062341,            0.040169,            0.027196,             0.67154,             0.36919,             0.36972,             0.17563,             0.06439,            0.047397,            0.025564,            0.005446,            0.005446,            0.005446
                  48,            0.060782,            0.043967,            0.025478,             0.62413,             0.51794,             0.50645,             0.21808,            0.058552,            0.041675,            0.020223,            0.005347,            0.005347,            0.005347
                  49,            0.059407,            0.040576,            0.026683,             0.61735,             0.55203,             0.51683,             0.24064,            0.056121,            0.039238,            0.017157,            0.005248,            0.005248,            0.005248
                  50,              0.0564,            0.037219,             0.03038,             0.74147,             0.48722,             0.56279,             0.28143,            0.052269,            0.041171,            0.016908,            0.005149,            0.005149,            0.005149
                  51,            0.059604,            0.039846,            0.025356,             0.66242,             0.53497,             0.47392,             0.19523,            0.058491,            0.040568,            0.017619,             0.00505,             0.00505,             0.00505
                  52,            0.061378,             0.03396,            0.026321,             0.62196,             0.49734,              0.4196,             0.19203,            0.057086,            0.049001,            0.018379,            0.004951,            0.004951,            0.004951
                  53,            0.059315,            0.041506,            0.026611,             0.69701,             0.49448,             0.50808,             0.25267,            0.055161,            0.041823,            0.016074,            0.004852,            0.004852,            0.004852
                  54,            0.056141,             0.04038,            0.026317,             0.71829,             0.59918,             0.58481,             0.26087,            0.052645,            0.038535,            0.016466,            0.004753,            0.004753,            0.004753
                  55,            0.056386,             0.03534,            0.027822,               0.764,             0.49274,             0.52753,             0.24352,            0.055049,            0.047231,            0.019756,            0.004654,            0.004654,            0.004654
                  56,            0.055717,            0.043505,            0.024027,             0.44162,             0.47759,             0.43838,             0.23129,            0.063348,            0.049538,            0.020451,            0.004555,            0.004555,            0.004555
                  57,            0.056689,             0.04003,            0.023658,             0.59328,              0.5539,             0.48442,             0.22766,            0.059711,            0.044988,            0.017435,            0.004456,            0.004456,            0.004456
                  58,            0.054753,            0.035954,            0.026713,             0.70931,             0.53817,             0.58747,             0.20757,            0.054525,            0.040979,            0.014628,            0.004357,            0.004357,            0.004357
                  59,            0.058201,            0.037816,            0.024327,             0.63282,             0.65005,             0.61218,             0.26591,            0.054145,            0.038182,            0.014486,            0.004258,            0.004258,            0.004258
                  60,            0.054713,            0.036612,            0.027747,             0.55542,             0.60152,             0.47024,             0.19508,            0.059755,             0.04303,             0.01603,            0.004159,            0.004159,            0.004159
                  61,            0.054242,            0.039147,            0.022705,             0.57224,             0.63299,             0.53133,             0.23698,            0.053606,             0.03798,            0.016247,             0.00406,             0.00406,             0.00406
                  62,            0.053068,            0.033286,            0.024388,             0.66646,              0.3697,             0.43796,             0.19591,            0.063634,            0.040326,            0.019021,            0.003961,            0.003961,            0.003961
                  63,             0.06036,            0.039621,            0.022032,             0.65513,                 0.6,              0.5687,             0.25114,            0.053387,            0.037454,            0.014681,            0.003862,            0.003862,            0.003862
                  64,            0.055523,            0.039339,            0.019997,             0.75422,             0.53653,             0.61341,             0.28472,             0.05448,            0.036175,            0.014055,            0.003763,            0.003763,            0.003763
                  65,            0.052722,            0.034539,            0.022625,             0.75651,             0.56141,             0.64163,              0.3355,            0.047463,             0.03704,            0.013454,            0.003664,            0.003664,            0.003664
                  66,            0.051301,            0.035114,            0.024518,             0.82023,             0.59373,             0.66462,             0.33747,             0.04785,            0.037536,            0.013222,            0.003565,            0.003565,            0.003565
                  67,            0.050767,            0.039209,            0.023635,             0.75559,             0.58848,              0.6315,             0.27575,            0.049196,            0.039125,            0.014529,            0.003466,            0.003466,            0.003466
                  68,            0.050956,            0.034841,             0.02317,             0.64576,             0.51616,              0.4521,             0.19179,             0.06051,             0.04068,            0.017853,            0.003367,            0.003367,            0.003367
                  69,            0.051962,            0.034699,            0.023824,             0.78455,             0.57123,             0.65999,             0.31085,            0.048182,            0.037483,            0.014338,            0.003268,            0.003268,            0.003268
                  70,            0.048134,            0.033396,            0.022763,             0.75473,             0.57916,              0.6754,             0.31881,            0.046894,            0.037371,            0.013635,            0.003169,            0.003169,            0.003169
                  71,            0.048919,            0.039114,            0.022575,             0.75182,             0.57671,             0.68596,             0.29992,            0.047913,            0.035841,             0.01316,             0.00307,             0.00307,             0.00307
                  72,            0.049128,            0.036281,            0.021568,             0.62218,             0.67457,             0.69374,             0.31765,            0.047132,            0.035859,            0.012981,            0.002971,            0.002971,            0.002971
                  73,            0.051638,             0.03887,            0.022124,             0.64193,             0.66673,             0.65012,              0.3325,            0.045842,            0.037225,            0.012673,            0.002872,            0.002872,            0.002872
                  74,            0.049127,            0.037532,            0.019651,              0.6328,             0.69449,              0.6475,             0.32516,            0.048119,            0.037099,            0.012708,            0.002773,            0.002773,            0.002773
                  75,            0.049586,            0.033654,            0.022811,             0.72519,             0.59314,             0.66183,             0.33243,            0.047541,            0.038432,            0.012472,            0.002674,            0.002674,            0.002674
                  76,            0.048041,            0.031406,              0.0251,             0.69251,             0.61733,             0.67159,             0.33211,            0.045655,            0.039089,            0.012516,            0.002575,            0.002575,            0.002575
                  77,            0.048686,            0.040154,            0.021617,             0.61668,             0.70049,             0.69918,              0.3558,            0.046263,            0.038009,            0.012512,            0.002476,            0.002476,            0.002476
                  78,            0.046418,            0.035875,            0.019475,             0.77635,             0.58234,             0.68314,             0.37576,            0.046424,            0.037284,            0.012939,            0.002377,            0.002377,            0.002377
                  79,            0.049067,            0.035981,            0.021992,             0.68877,             0.68258,             0.70516,              0.3602,            0.047864,            0.036519,            0.012467,            0.002278,            0.002278,            0.002278
                  80,            0.048373,            0.029655,            0.023687,             0.69902,             0.67383,              0.6889,             0.37411,             0.04321,             0.03814,            0.012119,            0.002179,            0.002179,            0.002179
                  81,              0.0454,            0.034227,             0.02136,              0.6798,             0.65498,              0.6574,             0.36307,            0.044105,            0.038988,            0.012924,             0.00208,             0.00208,             0.00208
                  82,            0.046487,             0.03657,            0.020724,             0.65031,             0.67481,             0.67435,             0.36837,            0.044208,            0.036766,            0.012554,            0.001981,            0.001981,            0.001981
                  83,            0.048101,            0.036327,            0.020725,             0.70413,             0.70526,             0.71124,             0.38213,            0.042437,            0.034447,            0.011334,            0.001882,            0.001882,            0.001882
                  84,            0.047398,            0.035025,            0.020358,             0.65813,             0.72758,             0.73127,             0.37759,            0.042896,            0.034328,            0.011233,            0.001783,            0.001783,            0.001783
                  85,            0.047623,            0.039248,            0.022256,             0.66796,             0.70175,             0.70769,              0.4036,            0.042678,            0.033857,              0.0111,            0.001684,            0.001684,            0.001684
                  86,            0.046704,            0.034552,            0.019676,             0.69745,             0.70307,             0.71095,             0.38348,            0.043551,            0.034931,            0.011323,            0.001585,            0.001585,            0.001585
                  87,            0.047345,            0.035865,            0.022293,             0.74827,             0.68393,             0.71206,             0.35159,            0.046351,            0.037091,            0.011886,            0.001486,            0.001486,            0.001486
                  88,            0.044235,            0.033319,            0.019797,             0.77093,             0.73325,             0.74906,             0.38972,            0.043317,            0.035281,            0.010662,            0.001387,            0.001387,            0.001387
                  89,            0.044656,             0.03788,             0.01903,             0.71748,             0.72284,             0.73812,             0.40977,             0.04362,            0.034411,             0.01031,            0.001288,            0.001288,            0.001288
                  90,            0.045309,            0.035704,            0.021225,             0.66826,              0.7108,             0.71943,             0.37509,            0.043298,            0.034556,            0.010251,            0.001189,            0.001189,            0.001189
                  91,             0.04375,            0.029748,            0.022833,             0.63921,             0.72071,               0.706,             0.37726,            0.043011,            0.035301,            0.010258,             0.00109,             0.00109,             0.00109
                  92,            0.042995,            0.034709,            0.019087,             0.69189,             0.68561,             0.72153,             0.38869,            0.043382,            0.035244,            0.010284,            0.000991,            0.000991,            0.000991
                  93,            0.047297,            0.039154,            0.019222,             0.68424,             0.69959,              0.7269,             0.37078,            0.042804,            0.034654,            0.010225,            0.000892,            0.000892,            0.000892
                  94,            0.045228,            0.036669,            0.020019,             0.77257,             0.66082,              0.7232,              0.3757,            0.042641,            0.034929,            0.010429,            0.000793,            0.000793,            0.000793
                  95,            0.042551,            0.033322,            0.020807,             0.68989,             0.63866,             0.66754,             0.34644,            0.044252,            0.035958,            0.011171,            0.000694,            0.000694,            0.000694
                  96,            0.044396,            0.033567,            0.019283,             0.71814,             0.64323,             0.68886,             0.35725,             0.04312,            0.035879,            0.011124,            0.000595,            0.000595,            0.000595
                  97,            0.044471,            0.037655,            0.019144,             0.80974,              0.6586,             0.72819,             0.40436,            0.042197,            0.035222,            0.010771,            0.000496,            0.000496,            0.000496
                  98,            0.042333,            0.032665,                0.02,             0.82723,              0.6668,             0.73281,             0.40614,            0.041835,            0.034897,            0.010568,            0.000397,            0.000397,            0.000397
                  99,            0.044324,            0.037108,            0.020785,             0.81534,             0.68268,             0.73452,             0.42593,            0.041385,            0.034521,             0.01034,            0.000298,            0.000298,            0.000298
